evt,mtt,mu_pt,mu_abseta,pileup,weight,nevents,N_gen,gw_pos,gw_neg
2228,603.0784000995768,174.29428,0.923584,35.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2229,985.8621151134256,251.36937,0.7158203,29.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2230,321.33525802012844,150.06361,0.5621338,27.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2231,1128.090971645328,150.06361,0.5621338,27.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2232,1868.581939957036,239.94403,0.4611206,23.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2233,1707.5695753960574,239.94403,0.4611206,23.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2234,1118.0893799113844,110.467514,0.4138794,23.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2235,1016.2283279465724,110.467514,0.4138794,23.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2236,1026.7163880844637,110.467514,0.4138794,23.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2237,1434.6608401819983,256.11853,1.4719238,31.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2238,402.9238751201784,241.34349,0.28668213,17.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2239,939.3147977633798,250.66418,0.053840637,16.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2240,1220.3491612275764,153.37398,1.1118164,21.0,-72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2241,1255.2336049828386,153.37398,1.1118164,21.0,-72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2242,944.5436840715277,118.97378,1.3261719,18.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2243,815.8342392645875,118.97378,1.3261719,18.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2244,622.2822421624999,118.54178,0.11482239,31.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2245,1229.1929442328983,190.82007,0.546875,22.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2246,998.0467119406952,190.82007,0.546875,22.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2247,970.9808489468678,190.82007,0.546875,22.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2248,873.6070484495317,167.2334,1.0148926,34.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2249,867.8844414948262,167.2334,1.0148926,34.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2250,580.4220247360698,116.051834,0.35760498,26.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2251,682.0490672995668,116.051834,0.35760498,26.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2252,1805.5632090468505,163.55902,0.52319336,21.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2253,516.0916153739632,90.27857,0.54138184,17.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2254,437.7978271549079,90.27857,0.54138184,17.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2255,1675.9601502753512,94.62739,0.9637451,17.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2256,1624.486277465776,64.228134,0.6121826,23.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2257,1363.389718902322,64.228134,0.6121826,23.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2258,1401.661065771429,64.228134,0.6121826,23.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2259,382.46942410922696,228.28532,0.6561279,17.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2260,926.5114656784558,228.28532,0.6561279,17.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2261,577.0478296687038,228.28532,0.6561279,17.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2262,1507.3761195341574,162.14322,0.2783203,20.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2263,322.337728953517,162.14322,0.2783203,20.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2264,450.24158080585255,162.14322,0.2783203,20.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2265,1028.3017319774394,167.27928,0.20220947,10.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2266,1862.7863834500265,166.71623,2.0395508,27.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2267,2032.2632835674567,166.71623,2.0395508,27.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2268,1729.6523117285217,389.53384,1.2026367,24.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2269,1360.3771718689554,62.991833,0.93237305,18.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2270,1158.9743723621325,117.42093,1.7841797,22.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2271,846.1253514601783,117.42093,1.7841797,22.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2272,2438.561377939165,201.24377,2.0541992,27.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2273,423.9401619501767,273.5769,0.8009033,16.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2274,1570.957477387339,208.70467,0.41430664,28.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2275,1094.4238904696044,208.70467,0.41430664,28.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2276,1165.059029694855,79.38465,1.0432129,14.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2277,499.5926423469584,373.4434,0.33654785,25.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2278,2208.902809118013,392.59988,0.47717285,24.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2279,1795.9356846266944,392.59988,0.47717285,24.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2280,1557.1105635339754,300.70743,0.39526367,28.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2281,1272.2205624057735,300.70743,0.39526367,28.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2282,1651.4107886715242,68.07127,0.095077515,24.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2283,1246.70411444029,68.07127,0.095077515,24.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2284,1454.1406539428713,86.75293,1.5432129,20.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2285,796.7668676719513,57.354748,2.3066406,26.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2286,1741.5155874650982,84.418526,1.4482422,12.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2287,1622.1459272201682,84.418526,1.4482422,12.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2288,1414.388423068144,345.01816,0.5649414,19.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2289,506.94473271463545,78.076324,0.9505615,18.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2290,678.3717527218649,78.076324,0.9505615,18.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2291,1723.9274621135507,160.7667,0.2857666,17.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2292,421.6438979501215,160.7667,0.2857666,17.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2293,1541.1851043025788,120.5927,0.37280273,33.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2294,927.8167299761463,120.5927,0.37280273,33.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2295,831.4490750361452,120.5927,0.37280273,33.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2296,1314.0788955259593,303.27963,0.32476807,17.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2297,1062.6601867588374,303.27963,0.32476807,17.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2298,555.528535857029,143.38298,0.22283936,26.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2299,483.6419778816462,143.38298,0.22283936,26.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2300,454.192788276751,102.336296,0.31817627,15.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2301,1490.935667415671,148.141,0.17651367,23.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2302,490.0328672356446,357.28058,0.7531738,25.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2303,648.0669516237629,357.28058,0.7531738,25.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2304,1441.171483329173,186.40369,1.0546875,30.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2305,882.9119683189367,186.40369,1.0546875,30.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2306,1435.5637512069195,443.95987,0.5480957,30.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2307,1192.6335639642084,594.91693,0.48254395,13.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2308,1291.322379605425,594.91693,0.48254395,13.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2309,1185.4759838734512,74.003365,0.0061769485,31.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2310,1037.1552615851058,74.003365,0.0061769485,31.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2311,1780.3148654822928,60.516224,1.0488281,16.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2312,2291.381004515066,60.516224,1.0488281,16.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2313,885.9357119145793,158.51572,0.2124939,21.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2314,1042.7623063173255,158.51572,0.2124939,21.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2315,1812.7356787841984,130.40985,0.3776245,32.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2316,1393.5373654108628,130.40985,0.3776245,32.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2317,1419.675468537612,130.40985,0.3776245,32.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2318,2270.219515756685,66.59566,0.52905273,18.0,-72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2319,2083.079592350208,66.59566,0.52905273,18.0,-72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2320,1132.5401965724127,129.85413,0.061912537,36.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2321,843.0055772706345,129.85413,0.061912537,36.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2322,999.4164728713562,63.653164,0.060676575,26.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2323,848.7993473038455,63.653164,0.060676575,26.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2324,1313.047876230239,63.779427,0.06994629,23.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2325,1251.8323780015337,63.779427,0.06994629,23.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2326,1850.9361022176035,106.503784,0.7689209,24.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2327,1515.85760010392,106.503784,0.7689209,24.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2328,1589.7859032039107,109.29876,0.03327179,28.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2329,292.9836137911197,109.29876,0.03327179,28.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2330,353.8779609264448,177.98761,0.6652832,27.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2331,731.7630113189891,177.98761,0.6652832,27.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2332,444.8558977265141,64.761215,0.0987854,16.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2333,437.791777913015,64.761215,0.0987854,16.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2334,425.3983893604752,64.761215,0.0987854,16.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2335,872.0097436007769,100.022575,0.5826416,22.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2336,941.3810502179548,100.022575,0.5826416,22.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2337,1168.9514022250405,157.52959,0.8100586,10.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2338,1696.1915565791112,157.52959,0.8100586,10.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2339,941.8530134380962,157.52959,0.8100586,10.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2340,820.0583214317935,132.94316,0.30194092,22.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2341,953.39713233911,132.94316,0.30194092,22.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2342,1360.5030406014318,244.93173,0.29693604,17.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2343,1189.0273711839543,244.93173,0.29693604,17.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2344,742.3773458281477,145.73857,0.017902374,24.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2345,942.101823053312,145.73857,0.017902374,24.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2346,404.8407493941289,61.075,0.1025238,14.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2347,472.8629384048297,61.075,0.1025238,14.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2348,647.4218519781562,168.1437,0.2184143,19.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2349,583.2840510674362,262.66556,0.5460205,29.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2350,576.4505881820565,262.66556,0.5460205,29.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2351,856.656458785001,97.08451,0.09082031,30.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2352,668.4155071751958,169.1522,0.4293213,28.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2353,1193.3541661546217,94.34316,0.1468811,17.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2354,994.4801331897128,94.34316,0.1468811,17.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2355,1008.2214214444978,127.990746,0.13116455,30.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2356,1302.9283706855294,175.84016,0.15274048,20.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2357,1541.8296332868438,175.84016,0.15274048,20.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2358,1789.1589114540548,252.68991,0.4463501,15.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2359,432.8758487299283,252.68991,0.4463501,15.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2360,423.3059745336524,252.68991,0.4463501,15.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2361,1382.1236011516255,137.4436,0.34259033,25.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2362,1790.416757229176,137.4436,0.34259033,25.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2363,1274.8720422488002,137.4436,0.34259033,25.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2364,1306.7759120949822,502.07022,0.64953613,24.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2365,2194.89226463378,502.07022,0.64953613,24.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2366,1096.0710923430497,81.71993,0.07307434,26.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2367,2384.330194277209,285.00696,1.3415527,30.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2368,1920.761960870199,285.00696,1.3415527,30.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2369,376.8275310336488,238.82628,0.50964355,24.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2370,766.9281514275883,238.82628,0.50964355,24.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2371,345.247554569007,350.1779,0.37677002,18.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2372,435.62857605244335,119.739105,1.1032715,21.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2373,694.4580908642301,119.739105,1.1032715,21.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2374,326.99532997172474,228.05081,0.44000244,24.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2375,1083.6409620095314,228.05081,0.44000244,24.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2376,1123.3812373600083,72.467476,0.89489746,17.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2377,1008.1294145095776,66.219986,2.0620117,31.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2378,1131.3242366334614,66.219986,2.0620117,31.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2379,906.5609697641664,66.219986,2.0620117,31.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2380,859.8674005167737,405.29288,1.0996094,28.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2381,1127.213603381284,405.29288,1.0996094,28.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2382,928.5247034867584,169.91144,1.3312988,19.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2383,1108.5891513726324,86.75484,0.2514038,25.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2384,808.1783229305399,86.75484,0.2514038,25.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2385,745.4405395959054,86.75484,0.2514038,25.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2386,911.6158477698044,159.28584,0.60388184,31.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2387,1504.445693321529,159.28584,0.60388184,31.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2388,1361.0999074857166,58.264275,0.38256836,16.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2389,480.16729540329897,162.19582,0.74035645,23.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2390,1064.1377364228413,192.35884,0.16622925,27.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2391,1084.5614118174915,192.35884,0.16622925,27.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2392,1427.3920831882135,291.0079,0.25579834,22.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2393,1111.0410250465904,291.0079,0.25579834,22.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2394,495.6560952291938,199.85205,0.6713867,23.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2395,440.3204999224035,199.85205,0.6713867,23.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2396,1349.5047350388015,113.05489,0.08656311,12.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2397,1586.867419577811,71.50332,1.6208496,15.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2398,919.4061440760566,71.50332,1.6208496,15.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2399,801.1899058198774,172.51694,0.8453369,24.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2400,780.1467481544919,172.51694,0.8453369,24.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2401,914.2774508621568,121.554535,0.5341797,13.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2402,1353.1580132097804,121.554535,0.5341797,13.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2403,834.2519409703219,121.554535,0.5341797,13.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2404,2361.381712853899,426.8024,1.145752,19.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2405,2347.352305531011,426.8024,1.145752,19.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2406,1055.294654226455,90.286804,0.44232178,12.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2407,750.4357677252527,90.286804,0.44232178,12.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2408,1258.795417842859,205.44238,0.47558594,31.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2409,1235.9192978909498,205.44238,0.47558594,31.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2410,1072.7882707952538,205.44238,0.47558594,31.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2411,601.5261695104228,106.112366,1.2451172,24.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2412,554.6440004037503,106.112366,1.2451172,24.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2413,776.1015009512961,477.2757,0.28497314,12.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2414,747.4814100062885,477.2757,0.28497314,12.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2415,2503.966773652399,117.318344,0.26416016,31.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2416,426.9932939707425,117.318344,0.26416016,31.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2417,1997.3630756762136,444.0634,0.4829712,24.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2418,1166.6301115634822,72.92814,1.5229492,21.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2419,984.8218200653836,127.214676,0.2775879,31.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2420,1231.7882581166791,127.214676,0.2775879,31.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2421,2968.7858281845056,119.44099,0.9295654,28.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2422,1264.532023355762,78.667435,0.53808594,18.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2423,1442.3755334485145,78.667435,0.53808594,18.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2424,1333.2443941147708,174.44225,0.65515137,18.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2425,799.0921024324941,174.44225,0.65515137,18.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2426,1050.9315180126416,120.404076,0.011672974,16.0,-72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2427,1321.5749002335965,127.866295,0.9168701,15.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2428,1193.5660441044683,127.866295,0.9168701,15.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2429,760.4645696750026,62.996643,0.9071045,13.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2430,738.8601198529128,62.996643,0.9071045,13.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2431,756.9759937629457,105.97548,0.99560547,37.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2432,987.427394175654,105.97548,0.99560547,37.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2433,251.57135364308417,307.11838,0.33648682,32.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2434,1144.2392528543069,307.11838,0.33648682,32.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2435,500.9961839642471,266.3288,0.16348267,30.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2436,619.2951927688705,277.26758,0.8417969,16.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2437,848.0359056322325,277.26758,0.8417969,16.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2438,473.248732404788,230.66217,0.10385132,27.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2439,580.8640476918274,230.66217,0.10385132,27.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2440,772.6294375087526,142.66624,0.2487793,26.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2441,955.4877419194108,77.44813,0.29418945,18.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2442,407.27897014937474,67.80709,0.37060547,27.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2443,349.7845101022533,67.80709,0.37060547,27.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2444,400.7205250647876,322.33856,0.51623535,12.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2445,724.7630455402273,245.77794,0.8309326,25.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2446,2518.750065870114,245.77794,0.8309326,25.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2447,689.3136322636335,245.77794,0.8309326,25.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2448,789.9283299953792,245.77794,0.8309326,25.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2449,526.0602526862397,60.856358,0.5374756,18.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2450,477.6475224231212,60.856358,0.5374756,18.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2451,1405.1072738203443,238.19527,0.76989746,18.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2452,842.6641537081676,238.19527,0.76989746,18.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2453,780.1721282957778,323.21124,0.9962158,14.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2454,467.5328650128021,143.73778,0.24932861,27.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2455,1638.378069931288,169.41693,0.28442383,21.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2456,1605.0717946020816,169.41693,0.28442383,21.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2457,1783.9433496154943,112.18835,0.20101929,14.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2458,995.399931551328,182.32176,0.703125,15.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2459,1025.574768429483,106.7058,1.1064453,14.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2460,1188.2211942122703,106.7058,1.1064453,14.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2461,581.2845187653538,319.97528,0.95495605,15.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2462,675.8107003158834,319.97528,0.95495605,15.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2463,1636.4687917036272,278.77582,1.5864258,29.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2464,1265.852772039288,206.18852,0.8577881,22.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2465,1302.36267260064,206.18852,0.8577881,22.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2466,1098.4537082451882,102.39138,0.026500702,37.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2467,1091.8148991235912,127.86443,0.74365234,17.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2468,1420.721000483324,127.86443,0.74365234,17.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2469,798.503739845836,114.449745,0.107559204,8.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
2470,1136.2475060343706,157.99289,0.60375977,25.0,72.69830322265625,1421000.0,1409590.0,1415295.0,5705.0
